You entered a buffer length of 100
RAW, -0.293292, 0.813587, 0.520234, AVG ,0.350002, 0.423135, -0.135780
RAW, -0.311848, 0.810169, 0.486541, AVG ,0.354279, 0.425701, -0.127569
RAW, -0.311603, 0.792102, 0.417445, AVG ,0.358382, 0.428304, -0.119293
RAW, -0.326497, 0.782580, 0.382287, AVG ,0.362704, 0.430980, -0.112215
RAW, -0.373619, 0.821644, 0.395715, AVG ,0.366453, 0.433053, -0.104981
RAW, -0.378258, 0.838247, 0.382775, AVG ,0.369390, 0.435100, -0.097095
RAW, -0.461515, 0.774522, 0.321003, AVG ,0.372005, 0.437065, -0.089932
RAW, -0.476164, 0.768907, 0.253617, AVG ,0.373531, 0.438989, -0.083065
RAW, -0.490814, 0.730086, 0.211133, AVG ,0.374616, 0.441251, -0.075776
RAW, -0.533785, 0.683452, 0.124702, AVG ,0.375163, 0.442953, -0.068688
RAW, -0.601538, 0.651590, 0.142282, AVG ,0.374714, 0.443490, -0.062865
RAW, -0.662699, 0.652200, 0.194043, AVG ,0.373304, 0.443324, -0.056900
RAW, -0.669536, 0.652323, 0.200146, AVG ,0.371363, 0.442938, -0.050425
RAW, -0.685650, 0.643411, 0.200635, AVG ,0.368738, 0.442522, -0.043579
RAW, -0.723494, 0.594946, 0.138131, AVG ,0.365122, 0.441846, -0.035688
RAW, -0.726180, 0.581151, 0.010926, AVG ,0.361235, 0.440778, -0.028632
RAW, -0.743026, 0.548679, -0.107734, AVG ,0.357230, 0.439540, -0.023017
RAW, -0.819203, 0.588232, -0.151437, AVG ,0.352830, 0.438009, -0.018175
RAW, -0.827748, 0.616310, -0.111152, AVG ,0.347044, 0.437038, -0.013460
RAW, -0.858512, 0.580907, -0.125191, AVG ,0.340444, 0.436553, -0.008045
RAW, -0.794787, 0.529146, -0.286211, AVG ,0.333403, 0.435979, -0.002653
RAW, -0.819447, 0.503266, -0.251785, AVG ,0.326730, 0.434790, 0.000924
RAW, -0.858024, 0.477385, -0.245682, AVG ,0.319376, 0.433833, 0.005016
RAW, -0.842398, 0.507172, -0.207837, AVG ,0.310733, 0.432712, 0.010034
RAW, -0.832387, 0.561863, -0.211988, AVG ,0.301721, 0.431569, 0.015645
RAW, -0.802478, 0.585790, -0.270585, AVG ,0.292302, 0.430966, 0.020908
RAW, -0.817250, 0.573582, -0.288897, AVG ,0.282727, 0.430568, 0.025835
RAW, -0.858512, 0.539889, -0.286211, AVG ,0.272695, 0.430402, 0.031011
RAW, -0.846792, 0.498138, -0.279619, AVG ,0.261952, 0.430292, 0.036292
RAW, -0.788683, 0.515962, -0.273515, AVG ,0.251092, 0.429810, 0.041441
RAW, -0.757554, 0.552463, -0.302570, AVG ,0.240281, 0.429693, 0.046031
RAW, -0.738876, 0.564304, -0.373619, AVG ,0.229656, 0.429914, 0.050233
RAW, -0.712751, 0.516450, -0.417079, AVG ,0.219036, 0.430141, 0.053755
RAW, -0.666850, 0.446866, -0.463468, AVG ,0.208139, 0.429704, 0.057248
RAW, -0.782579, 0.394616, -0.505219, AVG ,0.197530, 0.428639, 0.060745
RAW, -0.713850, 0.407679, -0.512666, AVG ,0.185750, 0.427719, 0.063970
RAW, -0.639260, 0.477141, -0.503266, AVG ,0.174329, 0.427564, 0.066635
RAW, -0.626930, 0.521333, -0.544162, AVG ,0.163074, 0.428182, 0.069086
RAW, -0.622414, 0.545504, -0.568211, AVG ,0.151158, 0.429161, 0.071026
RAW, -0.559421, 0.519746, -0.628762, AVG ,0.139177, 0.430438, 0.072684
RAW, -0.569065, 0.433681, -0.685772, AVG ,0.126691, 0.432187, 0.074163
RAW, -0.554294, 0.399255, -0.682476, AVG ,0.114084, 0.433745, 0.074099
RAW, -0.546969, 0.445157, -0.698102, AVG ,0.101571, 0.435005, 0.073947
RAW, -0.515962, 0.439053, -0.732772, AVG ,0.089090, 0.437104, 0.073828
RAW, -0.492279, 0.356040, -0.774034, AVG ,0.076838, 0.439800, 0.073170
RAW, -0.422450, 0.464445, -0.736190, AVG ,0.064564, 0.441786, 0.071922
RAW, -0.366538, 0.511811, -0.760361, AVG ,0.052860, 0.444992, 0.070596
RAW, -0.340170, 0.559177, -0.743759, AVG ,0.041226, 0.448637, 0.068665
RAW, -0.311848, 0.436367, -0.812611, AVG ,0.029842, 0.452584, 0.067172
RAW, -0.288531, 0.380455, -0.795153, AVG ,0.018965, 0.455394, 0.065186
RAW, -0.229201, 0.443325, -0.771959, AVG ,0.008040, 0.457701, 0.063422
RAW, -0.206861, 0.575047, -0.795520, AVG ,-0.002357, 0.460911, 0.060696
RAW, -0.178539, 0.582616, -0.827748, AVG ,-0.012996, 0.466143, 0.057058
RAW, -0.180004, 0.559177, -0.837270, AVG ,-0.023305, 0.471260, 0.053254
RAW, -0.179393, 0.520967, -0.846426, AVG ,-0.033989, 0.476346, 0.048896
RAW, -0.163645, 0.422206, -0.840444, AVG ,-0.045251, 0.481003, 0.043485
RAW, -0.076482, 0.235671, -0.951535, AVG ,-0.056357, 0.484948, 0.037263
RAW, -0.037417, 0.213453, -0.915644, AVG ,-0.066351, 0.487174, 0.029726
RAW, 0.046084, 0.409754, -0.864616, AVG ,-0.075992, 0.488866, 0.022647
RAW, 0.146432, 0.412928, -0.892938, AVG ,-0.085086, 0.492608, 0.015697
RAW, 0.165476, 0.272050, -0.911982, AVG ,-0.093538, 0.496144, 0.007373
RAW, 0.265092, 0.208326, -0.940792, AVG ,-0.101820, 0.497980, -0.001792
RAW, 0.342245, 0.225417, -0.841177, AVG ,-0.109120, 0.499139, -0.011170
RAW, 0.392785, 0.226149, -0.823842, AVG ,-0.115657, 0.500211, -0.019100
RAW, 0.411829, 0.242019, -0.849234, AVG ,-0.121904, 0.501195, -0.027763
RAW, 0.386925, 0.263017, -0.925166, AVG ,-0.128497, 0.502435, -0.037446
RAW, 0.373985, 0.277178, -0.933223, AVG ,-0.135279, 0.504079, -0.049022
RAW, 0.383507, 0.259232, -0.890130, AVG ,-0.141830, 0.506095, -0.061107
RAW, 0.456266, 0.205640, -0.813709, AVG ,-0.148086, 0.507773, -0.073186
RAW, 0.523530, 0.172313, -0.775255, AVG ,-0.153702, 0.508547, -0.084787
RAW, 0.577977, 0.195508, -0.769029, AVG ,-0.159265, 0.508279, -0.096037
RAW, 0.625343, 0.223830, -0.746567, AVG ,-0.164391, 0.508073, -0.107167
RAW, 0.697247, 0.254959, -0.658793, AVG ,-0.169008, 0.508147, -0.118066
RAW, 0.764878, 0.186108, -0.556003, AVG ,-0.172710, 0.508577, -0.128063
RAW, 0.801746, 0.203565, -0.571873, AVG ,-0.174966, 0.508572, -0.137485
RAW, 0.827626, 0.231032, -0.575536, AVG ,-0.176548, 0.508827, -0.147439
RAW, 0.838369, 0.249832, -0.569920, AVG ,-0.177381, 0.508465, -0.159003
RAW, 0.847159, 0.257767, -0.523164, AVG ,-0.177665, 0.508177, -0.170510
RAW, 0.911982, 0.251297, -0.435879, AVG ,-0.177086, 0.508161, -0.181295
RAW, 0.930049, 0.203443, -0.400720, AVG ,-0.175910, 0.508046, -0.191452
RAW, 0.926998, 0.225905, -0.394616, AVG ,-0.173357, 0.505481, -0.203657
RAW, 0.928584, 0.258622, -0.364097, AVG ,-0.169777, 0.502644, -0.215050
RAW, 0.937862, 0.221998, -0.262040, AVG ,-0.165509, 0.500115, -0.226316
RAW, 1.012452, 0.192700, -0.170726, AVG ,-0.161011, 0.497309, -0.236512
RAW, 1.039797, 0.214918, -0.115547, AVG ,-0.155386, 0.494126, -0.245458
RAW, 1.036257, 0.302081, -0.048526, AVG ,-0.149655, 0.490825, -0.253741
RAW, 1.007081, 0.363853, -0.058903, AVG ,-0.143247, 0.487883, -0.261690
RAW, 0.988158, 0.357261, 0.011048, AVG ,-0.135974, 0.485133, -0.270469
RAW, 0.932369, 0.191479, 0.075139, AVG ,-0.128425, 0.482195, -0.278480
RAW, 0.949216, 0.280352, 0.109565, AVG ,-0.121464, 0.477998, -0.284740
RAW, 0.942379, 0.389733, 0.167430, AVG ,-0.113971, 0.474571, -0.290505
RAW, 0.939938, 0.409754, 0.235061, AVG ,-0.106087, 0.472047, -0.295315
RAW, 0.924922, 0.424037, 0.315144, AVG ,-0.097521, 0.469337, -0.299320
RAW, 0.938351, 0.455167, 0.348349, AVG ,-0.088593, 0.466806, -0.303056
RAW, 0.944332, 0.458585, 0.352255, AVG ,-0.078367, 0.464193, -0.307113
RAW, 0.946652, 0.455411, 0.353842, AVG ,-0.067939, 0.461388, -0.310283
RAW, 0.921138, 0.428798, 0.332967, AVG ,-0.057356, 0.458199, -0.312962
RAW, 0.891839, 0.417811, 0.350058, AVG ,-0.046545, 0.454758, -0.315462
RAW, 0.870598, 0.397790, 0.433803, AVG ,-0.035606, 0.451423, -0.317213
RAW, 0.879631, 0.364585, 0.554416, AVG ,-0.024698, 0.447956, -0.318104
RAW, 0.770494, 0.464445, 0.624245, AVG ,-0.013408, 0.443834, -0.317880
RAW, 0.610572, 0.594091, 0.665019, AVG ,-0.002770, 0.440343, -0.316839
RAW, 0.576146, 0.621315, 0.733748, AVG ,0.006454, 0.438182, -0.315055
RAW, 0.511689, 0.638772, 0.783800, AVG ,0.015332, 0.436474, -0.311892
RAW, 0.444912, 0.635232, 0.781725, AVG ,0.023714, 0.435036, -0.307876
RAW, 0.374229, 0.657084, 0.673076, AVG ,0.031899, 0.433172, -0.304016
RAW, 0.373253, 0.728133, 0.603980, AVG ,0.039424, 0.431361, -0.301113
RAW, 0.319783, 0.782091, 0.580785, AVG ,0.047771, 0.430897, -0.298284
RAW, 0.228469, 0.817250, 0.611182, AVG ,0.055731, 0.431029, -0.295012
RAW, 0.115180, 0.814320, 0.589575, AVG ,0.062924, 0.431900, -0.291011
RAW, 0.083318, 0.848501, 0.458951, AVG ,0.069413, 0.433209, -0.286363
RAW, 0.036562, 0.884514, 0.390832, AVG ,0.076262, 0.435178, -0.283196
RAW, -0.043643, 0.957639, 0.366661, AVG ,0.083255, 0.437501, -0.281228
RAW, -0.071110, 0.924922, 0.321736, AVG ,0.089513, 0.440554, -0.279563
RAW, -0.188305, 0.787951, 0.214063, AVG ,0.095659, 0.443369, -0.278352
RAW, -0.185863, 0.615211, 0.134957, AVG ,0.101011, 0.445299, -0.277593
RAW, -0.140695, 0.479094, 0.024599, AVG ,0.106414, 0.445640, -0.276352
